1,202.5634109849913
2,207.55105044512328
3,187.8390061622821
4,195.08841738658424
5,194.40584756552926
6,177.3525270875607
7,206.03420664694644
8,179.33138190527265
9,207.19022297707622
10,195.89804337360388
11,196.39825345927645
12,212.28129189477465
13,193.53046729673463
14,182.78612965144808
15,194.14476227991537
16,185.41251336677024
17,216.991170556231
18,204.3708071643414
19,186.2122709325914
20,210.2856843527455
21,193.73538193528623
22,210.55712292753958
23,191.3101838868623
24,205.3307904508927
25,203.3044899982105
26,190.8602296927807
27,211.62005761172537
28,218.98806577602247
29,206.80158119101898
30,190.88024668506608
31,193.53955148151306
32,199.94330502094675
33,210.99353455416627
34,204.23218319676573
35,209.8533219158811
36,213.65067336258534
37,216.8951703532294
38,209.0315183671153
39,214.54393256491016
40,193.92033138569215
41,227.61560767195675
42,203.92449435217588
43,200.74469214939202
44,209.31429394806332
45,198.7111593724781
46,229.49918699254232
47,197.30543373070694
48,213.20951100688694
49,219.7716587547999
50,199.77374924883586
51,224.56146668953932
52,230.08974998919985
53,201.4396916755911
54,229.12607731463808
55,220.51170417300756
56,233.20956673141595
57,231.15709536139946
58,209.2003488870929
59,207.78596116021018
60,206.03522547729983
61,218.1306351482693
62,229.98022693454288
63,219.64454778292537
64,217.98579612542667
65,216.38589733302032
66,206.94452249724287
67,234.0056421337306
68,219.58145232983495
69,205.833706639916
70,227.6248515463691
71,217.2078223529498
72,234.3791419100227
73,242.88168042599602
74,237.86834826035457
75,220.8805499513177
76,220.69601965079346
77,220.98145881465166
78,227.22183149261332
79,244.85204875075883
80,229.73188144780718
81,217.61729537829908
82,236.88780645183175
83,218.69890991351616
84,231.39433904251223
85,238.09800221092053
86,236.11590103393021
87,226.82084214371253
88,247.98304420511516
89,239.32557034155454
90,227.27151832286256
91,222.11723342212167
92,220.54399760158594
93,235.20602198788055
94,229.26833838305856
95,251.68413096520965
96,241.7924760939506
97,225.66282972693642
98,250.07527260558976
99,245.30634774285286
100,244.56177420441196
101,233.40894259701378
102,231.45140622369343
103,222.5517397937131
104,249.980203285732
105,234.51136910646485
106,245.6339309159268
107,225.00217582178337
108,227.1151528202772
109,219.45241040256323
110,251.80691075191334
111,238.19840721511102
112,245.4570726966832
113,239.71273140331897
114,222.8080041021928
115,239.62679208026864
116,253.30869614408496
117,231.58596356697285
118,228.851576786912
119,226.89450650312415
120,236.9323939163797
121,231.68620877548165
122,232.96264964438578
123,246.2464695147009
124,227.70365153507336
125,235.55952299286764
126,236.33406141731888
127,230.95812175623905
128,225.19173128081795
129,255.0348077214323
130,233.6191764487422
131,244.71785465249255
132,251.6760177632765
133,248.9732397633657
134,233.3159136217881
135,246.77958289346344
136,244.34133569348376
137,257.12263456387393
138,246.0615897531978
139,227.99562266055548
140,238.2363017400643
141,223.02909271804225
142,236.1268107979867
143,227.93924734521738
144,244.7612524541011
145,230.0149027900558
146,224.06339731386862
147,256.5648364701992
148,247.89864157363027
149,224.19604109400473
150,243.03603437199376
151,252.9509077434182
152,237.90854684387617
153,242.1955364552765
154,255.81129434359133
155,244.6052116798298
156,249.78311132257517
157,239.04605647765047
158,243.94146990203936
159,252.10084744163453
160,253.0927654085442
161,243.12739374550554
162,256.1332070790002
163,229.16529943998336
164,222.07375615328638
165,239.93076534971198
166,257.64388122872504
167,225.95972907806825
168,234.9144361609823
169,240.45574281971605
170,227.10758536213913
171,244.6188410556344
172,244.30873811228034
173,222.91587116569085
174,253.96964936044438
175,243.2364375181632
176,244.57603662356246
177,249.97291412556683
178,227.32424310038033
179,224.1574794843356
180,240.57271020503615
181,229.39227373819972
182,231.84838038142968
183,243.13961249357908
184,250.34695271205186
185,255.6037702409903
186,229.14552059125387
187,249.2230087373802
188,248.8058411004077
189,253.95662155015236
190,231.58644930917075
191,223.44939048621183
192,239.00150343453208
193,243.26423971791476
194,232.3415543874274
195,230.5431810171754
196,253.92291950507396
197,219.66530970830294
198,219.798884281989
199,219.70406716113726
200,218.66127013120024
201,224.5794666204553
202,224.04685730362243
203,249.53881117802868
204,238.7281456474806
